Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
MSTR,MACD,13,21,32,false,false,1,155,7.096264669324212,44.8051948051948,2.4860226199646656,8.213211570016188,1.35076400607451,18.32068283927177,23 days 09:11:41.298701298,0.0157446005732612,0.482007996446024,0.9609062638827188,3.958833653250806,0,6753,6754 days 00:00:00,1000.0,550041.2196841185,54904.121968411855,2841.7278222078244,100.0,12123.34267387345,90.38661507823632,1920 days 00:00:00,154,-1843.6099241671618,172.7589740381635,-61.58299999999998,29.550868501592646,-9.107945233263523,37 days 11:07:49.565217391,11 days 22:52:14.117647058,3577.174218235622,0.8382439834365453,0.4495800859053475,1.2339045232456654,1.8591941599964115,62.72612584524092,1.2701760770046595,0.3736017897091723,-0.04152036303989095,None,None,0.0015850212374194095,0.3994253518296912,549.0412196841148,0.2654573065913983,0.5734708448097525,9781.130952380952
MSTR,SMA,18,21,0,false,false,1,241,4.744186497020896,47.083333333333336,2.0222600711512824,5.599388471071256,1.4746000498472605,42.03705307611935,15 days 02:35:59.999999998,0.02453703985443304,0.7494446912483341,1.495779653487339,4.196431963881479,0,6753,6754 days 00:00:00,1000.0,1223995.911122432,122299.5911122432,2841.7278222078244,100.0,55874.36502537711,85.9624617378018,2357 days 00:00:00,240,110919.59642409836,481.51675392670165,-35.477187499999985,18.45721340488167,-5.841038438539588,20 days 15:43:00.530973451,10 days 04:09:26.929133858,4633.651311243055,0.921438297714251,0.544989621238126,1.2518035383038861,0.7227615068971125,38.77684310050894,1.3619568100068966,0.3747201302666395,-0.039042058998861,None,None,0.0016390244284244567,0.4130341559629631,1222.9959111224207,0.30379360598550664,0.5394682257952939,9781.130952380952
MSTR_SPY,SMA,7,27,0,false,false,1,133,4.331117475823894,41.66666666666667,2.0828210722925298,8.322463692958367,1.2157770091763318,32.83977130424973,25 days 20:32:43.636363635,0.01349537191993817,0.4135939582407819,0.8240781874722346,3.4421207010858463,0,6753,6754 days 00:00:00,1000.0,169744.02869300463,16874.402869300462,498.65593705065345,100.0,5394.087790648054,91.8303804036316,2330 days 00:00:00,132,12038.787207343965,418.2203001825493,-35.62310924369746,31.155091540831055,-7.986556198379271,43 days 06:58:54.545454545,13 days 09:39:44.415584415,1187.160920345915,0.768030159086034,0.34823269463984147,1.2201300443905545,0.5644897164509758,49.007247633394165,1.3939105855687786,0.32691552062868373,-0.03360546151178903,None,None,0.0012735691397088096,0.32093942320662,168.74402869300548,0.2111456118079884,0.5029107920427485,9781.130952380952
MSTR,SMA,6,27,0,false,false,0,148,4.2517118370721745,38.513513513513516,1.9435254677957297,11.463977432084665,1.3520960519781484,18.90671017442095,24 days 07:56:45.405405404,0.015131174576900374,0.4602398933807197,0.9204797867614394,5.276179751061623,0,6753,6754 days 00:00:00,1000.0,566694.5215127958,56569.45215127958,2841.7278222078244,100.0,17739.419824512133,89.48038602708812,2310 days 00:00:00,148,0.0,621.5801948051948,-50.0000264924055,43.04846379075747,-8.319711825545548,44 days 22:18:56.842105263,11 days 10:17:08.571428571,3822.260280491864,0.8672433636317145,0.4566687856902721,1.2344758662365583,0.3290762195757623,41.59272299777342,1.2894168251185179,0.3688690717470612,-0.037929636822766254,None,None,0.0014943004687057886,0.37656371811385875,565.6945215127961,0.26686640328074684,0.5225690087776736,9781.130952380952
MSTR,SMA,16,82,0,false,false,0,47,4.046805146875123,53.191489361702125,2.6645516713439705,37.12137376155984,1.5077478532525785,44.806546415948546,78 days 22:28:05.106382978,0.00480517030482647,0.1461572634384718,0.2923145268769436,5.425558404066276,0,6753,6754 days 00:00:00,1000.0,1302697.373894551,130169.7373894551,2841.7278222078244,100.0,19644.416101788196,83.94428050240444,2354 days 00:00:00,47,0.0,489.9829015544042,-30.033379409144324,80.13482711966776,-11.757550509017353,120 days 00:57:36,32 days 05:27:16.363636363,27695.688806267037,0.947459184613872,0.5639934505019661,1.2494649908703357,0.46524042975173596,38.89236332739621,1.2427869310580975,0.3831660864222814,-0.03836532708735665,None,None,0.0015798176814874132,0.3981140557348281,1301.6973738945505,0.3068285738726877,0.5057002433713231,9781.130952380952
MSTR,MACD,29,31,32,false,false,1,106,3.4631526080792834,43.80952380952381,1.7845028841205919,12.27686272154586,1.2593144192170371,8.14771712258715,33 days 21:56:34.285714285,0.010734954936314454,0.32963127498889383,0.6561528209684585,4.046837911766783,0,6753,6754 days 00:00:00,1000.0,260953.2225694281,25995.322256942807,2841.7278222078244,100.0,7438.3179148690115,92.65682175995418,2026 days 00:00:00,105,8767.875581707282,374.40835500468,-67.99324999999999,41.826825365788665,-10.762091204473952,51 days 20:20:52.173913043,19 days 22:22:22.372881356,2392.241399883055,0.7864883982945113,0.37861797779300577,1.213225400012653,1.0689915331379853,40.39767043102078,1.230019771552143,0.3649959579628133,-0.041145157592143905,None,None,0.001442413101717333,0.3634881016327679,259.95322256942757,0.23073601183202208,0.5562167210345945,9781.130952380952
MSTR,SMA,52,90,0,false,false,0,38,3.4478658615780264,60.526315789473685,2.8770109087309574,30.51898501049582,1.1364740102897288,2.5936900334036332,98 days 22:06:18.947368421,0.003885031310285231,0.11816970235450912,0.23633940470901824,3.6064193748520164,0,6753,6754 days 00:00:00,1000.0,103122.8895231407,10212.28895231407,2841.7278222078244,100.0,1363.0494079426817,92.58642735845723,2380 days 00:00:00,38,0.0,548.5691315957581,-38.37834262845191,61.1965040519,-16.519877519657257,129 days 18:46:57.391304348,51 days 14:24:00,2687.444461135282,0.7197602405779749,0.30750960513480946,1.1840570741136884,0.717074517977411,40.47004305086823,1.1973114443463049,0.3845838458384584,-0.03957569071466994,None,None,0.001210764600187645,0.3051126792472866,102.12288952314006,0.18883269400872393,0.5101742852873917,9781.130952380952
MSTR_SPY,SMA,5,28,0,false,false,1,145,3.4264395295188295,39.58333333333333,2.221513591760368,6.62871183911115,1.1586832540056913,22.533752452456373,23 days 22:19:59.999999998,0.014722223912659822,0.4509107063527321,0.8987116836961351,2.988957137582327,0,6753,6754 days 00:00:00,1000.0,118352.45381497745,11735.245381497745,498.65593705065345,100.0,4770.73021465093,92.70847477134153,2329 days 00:00:00,144,-64.08787176264741,313.1995952661747,-31.75215222772076,27.52256548582443,-7.060364688045823,42 days 15:09:28.421052631,11 days 16:16:33.103448275,815.3926506023621,0.7366626228180572,0.3174589113641045,1.2095305070166178,0.48568552402287285,48.821443141750464,1.3827329662552788,0.3300512012603387,-0.03341995386217431,None,None,0.001217876660737737,0.30690491850590973,117.35245381497776,0.19495838014887257,0.5013965893692547,9781.130952380952
MSTR,MACD,28,29,31,false,false,1,110,3.350931953384783,42.201834862385326,1.7669215225793045,11.554914227897175,1.277955485257731,8.715902690195229,32 days 14:58:20.917431192,0.011143905600555004,0.3420701910262106,0.681030653043092,3.9525917172282656,0,6753,6754 days 00:00:00,1000.0,277099.50992591627,27609.950992591628,2841.7278222078244,100.0,7772.187500050438,85.70543428884207,1679 days 00:00:00,109,9310.38138889469,350.254197874302,-67.99324999999999,41.721339819415135,-10.471364775433402,50 days 13:33:54.782608696,19 days 12:34:17.142857143,2447.6066838258857,0.7814733675349703,0.4144488009057113,1.2187570158663852,2.1829760369433338,63.88692983832791,1.2302039049656832,0.3661003236245955,-0.04126071342565147,None,None,0.0014852203766869945,0.3742755349251226,276.0995099259154,0.23349594865057255,0.5763992667197319,9781.130952380952
MSTR_SPY,EMA,11,12,0,false,false,1,149,3.320504937656759,38.513513513513516,1.8042673059682082,7.297431522373691,1.3265738812800902,69.72138414196685,23 days 10:32:25.945945945,0.015131174576900374,0.4633496223900489,0.9235895157707686,3.3812621403090897,0,6753,6754 days 00:00:00,1000.0,353656.38078831707,35265.638078831704,498.65593705065345,100.0,19255.24266992545,89.82462849425465,2404 days 00:00:00,148,9533.500067663088,300.7690039230465,-30.081287342619323,29.61980497969491,-6.684714489354983,43 days 16:25:15.789473684,10 days 18:11:52.087912088,2318.397842707119,0.8317289179084068,0.41546488882988286,1.239841595307385,0.6067784991732098,47.66116366483521,1.4065184135444675,0.33531039936733886,-0.033548270779558506,None,None,0.0013886168381812651,0.3499314432216788,352.6563807883135,0.24477452757702212,0.5063459356047582,9781.130952380952
