Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
NVDA,SMA,64,74,0,false,false,,1,66,1.808825351469929,63.07692307692307,4.568250012402763,26.597434799735645,1.901942862962667,0.7730125874761989,66 days 01:06:27.692307692,0.0066760952586681225,0.20618863433501936,0.40925319845284147,5.484088758172212,0,6722,6723 days 00:00:00,1000.0,8139799.769950229,813879.9769950229,459037.9012218651,100.0,64039.919706972476,56.75291082654764,1187 days 00:00:00,65,1960051.583880622,679.2448593222401,-45.33129591100354,49.4335453732498,-12.414254096684358,87 days 07:01:27.804878049,29 days 18:00:00,95057.66440107086,1.1792970846578046,1.1108984234486634,1.2592905715883087,1.4281181189032262,24.380778208609822,1.1636899784572645,1.0821529745042493,-0.03828545510426998,0.001722030913951105,0.43395179031567843,8138.799769950191,0.40146603167127215,0.4428579255240152,0,66,9736.230158730159,,,,
NVDA,SMA,24,57,0,false,false,,1,59,1.7897493934318125,70.6896551724138,8.273327503458065,20.481123653537765,1.6556371501027791,-0.5983422605617101,73 days 08:16:33.103448276,0.005957131153888479,0.18432014281463852,0.36551621541207974,3.775083636824352,0,6722,6723 days 00:00:00,1000.0,1844761.2572127131,184376.12572127132,459037.9012218651,100.0,21529.824352123997,58.05573433982363,1206 days 00:00:00,58,30318.011830235133,214.9097634400538,-43.09903995945685,35.06074237700821,-14.681486208949782,92 days 02:55:36.585365854,28 days 01:24:42.352941176,31266.262851422038,1.037893208358478,0.8685137022717613,1.2304550987029126,1.4517760098686248,26.477812965242784,1.1165544932155076,1.1020107896027465,-0.03784713987609555,0.0014869322015850898,0.3747069147994426,1843.7612572127146,0.3256171235331673,0.4344954164219584,0,59,9736.230158730159,,,,
NVDA,SMA,78,82,0,false,false,,1,91,1.6958907710852784,57.77777777777777,9.918838622194576,14.868129142739905,1.6258108341352664,-0.5959645288470893,48 days 07:59:59.999999999,0.00924382420430971,0.2842903897649509,0.5654567093127046,4.226866229065153,0,6722,6723 days 00:00:00,1000.0,1855675.9469721953,185467.59469721952,459037.9012218651,100.0,17070.011730460894,79.29488237885516,2655 days 00:00:00,90,326605.487531275,380.40748319457873,-39.3724031789309,32.05662783405444,-8.652974329585247,65 days 21:41:32.307692308,24 days 06:56:50.526315789,16978.560660454667,1.020478691763956,0.6364898090994602,1.2204532477178316,1.3878518828190125,23.87348167299974,1.1389494763278045,1.0715604801477376,-0.038889669555786065,0.001514926533232648,0.38176148637462726,1854.6759469722115,0.32591027573704556,0.45022990061460894,0,91,9736.230158730159,,,,
BTC-USD,SMA,27,39,0,false,false,,1,58,1.6038320521843592,57.89473684210527,3.3217887025953976,17.002266190736528,2.0403275042503983,0.3634101814539602,40 days 02:56:50.526315788,0.014094955489614243,0.43026706231454004,0.8531157270029673,7.315515126578031,0,4044,4045 days 00:00:00,1000.0,344604.5956801993,34360.45956801993,25201.850503549445,100.0,9843.40470191288,65.59120207971235,600 days 00:00:00,57,17545.099488441832,305.4622550916791,-22.082572162264555,35.40037876383768,-8.295138597277564,53 days 11:38:10.909090909,21 days 18:00:00,5720.342038451886,1.3092401923272388,1.058314938855983,1.3156247636252345,0.5969568575371802,11.124078901269373,1.1773046640787603,1.117488789237668,-0.035121629627610576,0.001780103686054535,0.4485861288857428,343.60459568019934,0.4390401358576854,0.41235633678781947,0,58,4044.0,,,,
MSTR,MACD,20,21,18,false,false,,1,161,1.5856856269025066,49.375,4.488769408592943,7.940262035395747,1.3304844020056283,16.858746515103817,22 days 18:08:59.999999999,0.016063073058696746,0.4916387959866221,0.9802239348553148,3.9037408669002502,0,6877,6878 days 00:00:00,1000.0,516528.1206962566,51552.81206962566,2886.698236409005,100.0,10821.801890261831,86.90102312209233,1925 days 00:00:00,160,-55667.728582157346,193.2286280655104,-70.73407012195119,25.729462966503924,-9.409699366549267,33 days 04:33:25.063291139,12 days 13:55:33.333333333,3569.974057990087,0.8252928169298617,0.4523371207691947,1.2297711361955639,1.9024596848091737,63.6413102780435,1.2593329423541144,0.976525821596244,-0.04124722769788601,0.0015485931294232883,0.39024546861466863,515.5281206962599,0.25719848799548095,0.5690834629165717,0,161,9960.734126984127,,,,
BTC-USD,SMA,83,84,0,false,false,,0,91,1.573370576251812,54.94505494505495,2.5070233627344765,15.463610811165651,1.7114955653766288,-0.25315611576051184,26 days 13:42:51.428571428,0.022502472799208705,0.6750741839762611,1.3501483679525221,10.43908444967414,0,4044,4045 days 00:00:00,1000.0,189218.47920093767,18821.84792009377,25201.850503549445,100.0,12105.397946451807,64.67029270649135,1096 days 00:00:00,91,0.0,911.9029565268065,-30.67137161098857,32.14480009468225,-4.879302949220454,40 days 11:02:24,9 days 15:13:10.243902439,2068.334936274039,1.1431215768660097,0.9354370949531452,1.2671360383609789,-0.09562365135597727,16.777291726685338,1.2002375518636603,1.055737704918033,-0.039291697235410435,0.0017079935619606157,0.43041437761407514,188.21847920093808,0.3862860685829812,0.453148461306158,0,91,4044.0,,,,
MSTR,SMA,84,88,0,false,false,,0,90,1.552455692655859,55.55555555555556,3.76169129799411,8.402068371735183,0.9346201647332325,0.0026893537991218314,43 days 08:00:00,0.00903547859551692,0.27482914061363967,0.5496582812272793,2.309133229981023,0,6877,6878 days 00:00:00,1000.0,29944.6158927801,2894.46158927801,2886.698236409005,100.0,580.579401803964,96.4364703565016,6031 days 00:00:00,90,0.0,255.8135617219347,-34.23884350652745,22.93830029695974,-9.76822153479551,50 days 19:40:48,33 days 23:24:00,321.6068432531124,0.6078977629749872,0.20499647247935504,1.1498029960520502,0.3281345808118852,34.600844414984365,1.186304678466403,0.9692307692307692,-0.042570543877877245,0.0010450265853706505,0.26334669951340395,28.944615892780085,0.13263555239825786,0.521366948898727,0,90,9960.734126984127,,,,
BTC-USD,MACD,15,18,20,false,false,,0,102,1.5408540192633917,50.98039215686274,2.023772774989631,8.347736924286203,2.3289634198054707,1.2192209624759953,20 days 17:24:42.352941176,0.025222551928783383,0.7566765578635014,1.5133531157270028,6.316536841818936,0,4044,4045 days 00:00:00,1000.0,560284.7493066315,55928.47493066315,25201.850503549445,100.0,28352.878769098712,71.03494952572767,942 days 00:00:00,102,0.0,117.16146022915291,-25.292554878072863,22.518278806589073,-6.38962663330878,30 days 10:09:13.846153846,10 days 15:21:36,5483.183816731683,1.4507869393955835,1.0841399144747135,1.3710834374543985,0.8507677440916102,12.075380575191646,1.292907627424102,1.0604651162790697,-0.0311236198876112,0.0018631739437793607,0.4695198338323989,559.2847493066326,0.4832811930636183,0.38949013955282136,0,102,4044.0,,,,
MSTR,MACD,16,22,18,false,false,,1,171,1.520580925483908,46.470588235294116,3.5096086217985882,7.809779526811595,1.3846068911641978,25.056554620391584,21 days 08:02:49.411764705,0.017067015124865293,0.5221753671659154,1.0412970772139014,4.078074491897693,0,6877,6878 days 00:00:00,1000.0,753174.1026957929,75217.4102695793,2886.698236409005,100.0,16851.284041286614,84.68501139917865,1463 days 00:00:00,170,-34784.67319134774,201.38963330134047,-70.7340701219512,26.88674652922685,-8.751543475285162,31 days 09:25:03.797468354,12 days 14:30:19.780219780,4629.1692699243595,0.8540842486320752,0.497431180069345,1.2399973793442967,1.9312167415910426,63.473748893453255,1.281974722116301,0.9672557172557175,-0.04019565954951544,0.001604310273325839,0.4042861888781114,752.174102695794,0.27469210922704,0.5696844361791009,0,171,9960.734126984127,,,,
PLTR,SMA,10,12,0,false,false,,1,72,1.5174180070409196,53.52112676056338,2.8582144550894624,5.676775258981627,2.737576231040451,-0.10362071032478273,10 days 08:27:02.535211266,0.0387809953181897,1.1962025316455696,2.3757911392405062,6.790572936376757,0,1264,1265 days 00:00:00,1000.0,16824.397546274064,1582.4397546274063,1765.3684917249343,100.0,648.3830772268151,48.523890479517966,576 days 00:00:00,71,151.3886472292179,150.34055121494586,-19.725678199945477,15.805300956620872,-5.986375544360531,12 days 23:22:06.315789473,7 days 08:00:00,220.7466042118991,1.5316777024279171,2.5925978971999033,1.3685772860767904,1.9737225820629782,14.285994492547406,1.5234426105539005,0.8983451536643026,-0.04629222201072129,0.002832829420316474,0.7138730139197514,15.82439754627407,0.7547642674364867,0.5609184646885604,0,72,1830.7936507936508,,,,
MSTR,MACD,17,29,18,false,false,,1,158,1.513430256767666,47.77070063694268,3.2231488515315667,7.40429298811476,1.21936635863683,6.748695410218792,23 days 05:48:32.101910828,0.015761890438846182,0.48247782463283406,0.9619019921477389,3.572407173849756,0,6877,6878 days 00:00:00,1000.0,224681.45375149135,22368.145375149135,2886.698236409005,100.0,5333.331297569878,91.5421334594086,2430 days 00:00:00,157,-5029.782252777513,193.22862806551043,-70.7340701219512,26.040292047011672,-9.640828102339734,33 days 01:16:48,14 days 06:26:20.487804878,1456.759464995344,0.7606849042540034,0.3636403110662214,1.2098792905016644,1.8613846732979415,62.833469220794605,1.253460963869201,0.9652309289050337,-0.04150178572391954,0.0014329987997700538,0.3611156975420535,223.68145375149248,0.2194332468027289,0.571330924060082,0,158,9960.734126984127,,,,
PLTR,SMA,10,11,0,false,false,,1,103,1.4847027630699305,53.92156862745098,1.9990181628911514,4.037899389470234,2.6556678971977052,-0.21856428913135356,7 days 02:35:17.647058822,0.055713542569793655,1.71123417721519,3.4058544303797467,6.909791439417814,0,1264,1265 days 00:00:00,1000.0,14795.219822761843,1379.5219822761842,1765.3684917249343,100.0,1075.9399200685953,42.414380309017126,372 days 00:00:00,102,-705.1097520908406,150.34055121494586,-19.517454568339122,12.743256578583425,-6.149220725449457,8 days 13:05:27.272727272,5 days 10:12:45.957446808,142.16009387110475,1.509058106262255,2.7722320060913366,1.3554977057303477,1.7120817671999609,11.694363823555179,1.6462210742516015,0.8233995584988961,-0.04691065057684128,0.002693187039606812,0.6786831339809166,13.795219822761831,0.7104062989751447,0.541261648436175,0,103,1830.7936507936508,,,,
BTC-USD,EMA,6,29,0,false,false,,0,78,1.4223703273058803,44.871794871794876,2.29057983073047,12.928487903114979,2.092365331801976,0.6881523675704939,29 days 07:23:04.615384615,0.019287833827893175,0.5786350148367952,1.1572700296735905,7.480875789636264,0,4044,4045 days 00:00:00,1000.0,426445.6359472464,42544.56359472464,25201.850503549445,100.0,17737.22684739772,59.21226454255252,827 days 00:00:00,78,0.0,239.60710527028786,-16.30209735596276,36.58971759476169,-6.330652543574207,52 days 10:17:08.571428572,10 days 11:43:15.348837209,5454.431230092903,1.357283992987867,1.2278737350734439,1.3277361879668714,0.44405062989193045,10.908804768639166,1.162296043910682,1.14233907524932,-0.03525801008909162,0.0018270768906742112,0.4604233764499012,425.44563594724724,0.4582709735702952,0.40825621033983095,0,78,4044.0,,,,
BTC-USD,SMA,60,61,0,false,false,,0,120,1.4214199527843352,51.66666666666667,2.108704245290647,7.000648724967165,1.527582802822289,-0.5985899665133113,20 days 07:11:59.999999999,0.02967359050445104,0.890207715133531,1.780415430267062,6.232031505905487,0,4044,4045 days 00:00:00,1000.0,102162.75654556305,10116.275654556306,25201.850503549445,100.0,7008.813183012644,71.64845073068048,1098 days 00:00:00,120,0.0,285.9288362118088,-45.06578188883487,19.272298312419586,-6.117321523688872,27 days 23:36:46.451612903,12 days 02:04:08.275862069,843.022971213026,1.0376678945019417,0.7231523395117864,1.2400689521018453,-0.1982134002628956,16.480829608921308,1.1785388132570975,1.0522088353413654,-0.039681604947802686,0.0015630203687663619,0.3938811329291232,101.16275654556303,0.3340656150466701,0.4568282582221693,0,120,4044.0,,,,
HIMS,SMA,20,21,0,false,false,,1,70,1.4159796211523215,57.971014492753625,2.115501764228876,3.763641167316732,1.6211037384421827,0.13146034047581756,11 days 11:07:49.565217390,0.03117693466255469,0.962041884816754,1.9103403141361257,3.620780442379317,0,1528,1529 days 00:00:00,1000.0,6187.3991198378,518.7399119837801,458.46937221470114,100.0,225.1098452142843,77.84526676511373,777 days 00:00:00,69,428.3708573535523,59.17933363468144,-26.49302747272492,11.708753687637282,-7.195134722780579,14 days 14:24:00,7 days 03:18:37.241379310,68.97142409397463,0.9736088420956632,0.7001929214605424,1.2484111829770275,1.6133217883297495,18.30672383177492,1.3917236912269406,0.8970251716247138,-0.04670044653388118,0.0017961967829042413,0.4526415892918688,5.187399119837799,0.3503654180429001,0.5595206344523063,0,70,2213.174603174603,,,,
