Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
ULTA,true,86,88,false,75,62.16216216216216,1.6762459948110535,0.01687956204379562,7.130174127374424,5.928459386805701,0.3592609489051095,0.7137317518248175,2.561593122859197,1.4151228859455542,0,0,4384,4385 days 00:00:00,1000.0,30773.15652727211,2977.3156527272113,1129.1750915361035,100.0,3350.406757289646,58.04179456872285,944 days 00:00:00,74,1,-3739.4476140640872,166.3748403131224,-31.081276693124593,15.577078312219475,-6.74688274772816,42 days 02:36:31.304347826,32 days 01:42:51.428571428,452.87302893697597,0.8940098088582056,0.5686681459212953,1.2018873061135849,1.150928504744963,24.72763802024907,1.1720817898091622,0.5157276183892153,-0.027545941606082387,None,None,0.0010136272866277287,0.25543407623018766,29.773156527272135,0.21765211705240906,0.3438608338333597,1.6762459948110535,1.6367174365110555,6349.841269841269,0.8026997362333493,1.9403554955325404,38 days 07:27:34.054054053
ULTA,true,85,86,false,110,58.71559633027523,1.4707704886524833,0.024863138686131388,4.87942032241999,4.696689737327107,0.5269160583941606,1.0490419708029197,2.571044923537905,1.4084405342788662,0,0,4384,4385 days 00:00:00,1000.0,30428.59373635379,2942.859373635379,1129.1750915361035,100.0,5178.577721998867,61.04757599332791,930 days 00:00:00,109,1,763.1661413335241,173.4620788238215,-31.075081331614072,11.979924815852836,-5.2190749571289485,30 days 20:15:00,19 days 07:28:00,262.9855742662412,0.892386669815255,0.5386277050211544,1.2024513320987062,1.1017163608944336,24.370758010847954,1.1919460449231132,0.5136347946151191,-0.027666306187464223,None,None,0.0010107203840223277,0.25470153677362656,29.428593736353612,0.2168644316780075,0.34349834810979757,1.4707704886524833,1.60620287827283,6349.841269841269,0.9721176562563454,1.938321864253383,26 days 01:58:53.944954127
ULTA,true,85,87,false,76,62.66666666666667,1.5770630304396147,0.017107664233576642,7.46851548669736,6.293692825868561,0.36405109489051096,0.7233120437956204,2.7189212401389113,1.4689611942225438,0,0,4384,4385 days 00:00:00,1000.0,35911.28603629918,3491.128603629918,1129.1750915361035,100.0,4515.17797852984,61.49865877657411,1052 days 00:00:00,75,1,-4218.668176558473,173.4620788238215,-31.753763491031208,15.964921710239569,-6.793309245677065,41 days 00:30:38.297872340,32 days 04:17:08.571428571,521.7327228381023,0.9221288116100335,0.5646797938476122,1.2099230743003435,1.2073228914177747,24.438257001800732,1.1766745179690352,0.5157276183892153,-0.02785401551279521,None,None,0.0010511537627623246,0.2648907482161058,34.91128603629921,0.22850523897314234,0.3457174971784618,1.5770630304396147,2.091751341132284,6349.841269841269,0.808033347972972,1.9230714416471841,37 days 17:16:47.999999998
ULTA,true,85,88,false,64,65.07936507936508,1.6116935340642877,0.01437043795620438,8.738990100384148,6.186026700271925,0.30656934306569344,0.6083485401459854,2.679106454132367,1.4634872626649615,0,0,4384,4385 days 00:00:00,1000.0,36208.26162462023,3520.8261624620227,1129.1750915361035,100.0,3699.088169758418,58.86219186153134,939 days 00:00:00,63,1,-4253.555299854423,162.82969587306454,-31.753763491031194,17.672681755922465,-7.910162530391801,47 days 05:16:05.853658536,40 days 06:32:43.636363636,626.3780464202321,0.9225341446835229,0.5915416895228914,1.2102758306239738,1.1575842016764208,24.37824498229681,1.1663840274985924,0.514157458563536,-0.02757080389634544,None,None,0.001054474915451115,0.26572767869368097,35.20826162462025,0.22908682095375488,0.34665742471933936,1.6116935340642877,2.118051566008574,6349.841269841269,0.7415022540684254,1.8659386406024396,44 days 19:02:51.428571427
ULTA,true,86,87,false,109,56.481481481481474,1.4476257736530682,0.024635036496350366,4.64576041120921,4.301630010378897,0.5221259124087592,1.0394616788321167,2.425671893535101,1.3791193884678075,0,0,4384,4385 days 00:00:00,1000.0,27533.83255833852,2653.383255833852,1129.1750915361035,100.0,4587.231910615787,57.836587137151476,558 days 00:00:00,108,1,1680.1085031813564,171.3137229239527,-31.71325451378359,11.999965688083355,-4.899059203457232,30 days 22:25:34.426229508,20 days 08:10:12.765957446,230.1270745847885,0.8749310026732934,0.5494926460632036,1.197807956397326,1.0905502016901973,24.633658466503466,1.1953832439349836,0.5105063727178781,-0.02754594160608245,None,None,0.000985366473015552,0.2483123511999191,26.533832558338496,0.20989361159895892,0.34156288897686765,1.4476257736530682,1.349842177464481,6349.841269841269,0.9676888511903033,1.788834461423725,26 days 07:46:39.999999998
ULTA,true,86,89,false,65,60.9375,1.607630287768203,0.014598540145985401,8.102964595021765,5.820880810570065,0.3113594890510949,0.6179288321167883,2.522934916105089,1.3953980309631735,0,0,4384,4385 days 00:00:00,1000.0,29663.376387672677,2866.337638767268,1129.1750915361035,100.0,2957.050613348446,57.66980130111001,531 days 00:00:00,64,1,-3604.590967444721,166.59933984303592,-31.081276693124583,17.833130217121035,-7.0760937754530975,50 days 14:46:09.230769230,34 days 02:52:48,504.1869899237099,0.8803575665141696,0.565295835533028,1.199974304578327,1.1913217890151608,24.493487506166023,1.1668437008828985,0.5120689655172413,-0.027925418493158657,None,None,0.001011156157522272,0.25481135169561253,28.66337638767249,0.21508460719343514,0.34834199295870266,1.607630287768203,1.5384350578154968,6349.841269841269,0.7472727866555003,1.6746276223224124,44 days 04:07:29.999999999
ULTA,true,85,89,false,59,63.793103448275865,1.5698892976421823,0.01322992700729927,8.921308667004052,5.813886547036349,0.28261861313868614,0.5604470802919708,2.5213278828508257,1.3704453820639606,0,0,4384,4385 days 00:00:00,1000.0,27678.383226986705,2667.8383226986707,1129.1750915361035,100.0,2739.854832878249,60.57276847423266,1038 days 00:00:00,58,1,-3251.51024611737,163.05120869226516,-31.081276693124586,18.85567680372033,-8.582101859591296,53 days 01:56:45.405405405,41 days 13:42:51.428571428,516.0326460880019,0.867688662401624,0.5256195079202113,1.1960927412654927,1.1375783946430502,24.142136596362647,1.1575867375225404,0.5152038700760193,-0.028010688258863773,None,None,0.000994545031444989,0.25062534792413727,26.678383226986615,0.21025774405284015,0.3476219823849627,1.5698892976421823,1.3626436171819956,6349.841269841269,0.7119483607340843,1.601854812882129,48 days 21:55:51.724137930
ULTA,true,20,22,false,179,52.513966480446925,1.33901614428591,0.04083029197080292,1.5002820720648191,1.291569876125039,0.8574361313868614,1.7148722627737227,1.286396055860323,1.05876481516296,0,0,4384,4385 days 00:00:00,1000.0,8335.62509203564,733.562509203564,1129.1750915361035,100.0,2067.3117711760656,40.640820020814644,922 days 00:00:00,179,0,0.0,38.9286958558061,-21.02353439511203,6.591302156881876,-4.129787198203456,17 days 20:56:10.212765957,10 days 18:04:14.117647058,40.98114576556212,0.6870766230753649,0.47500619597921057,1.1483990541888627,0.9660217976420884,17.32971869791358,1.228160900372253,0.43959290873276424,-0.025107600549946835,None,None,0.000641129307782208,0.16156458556111641,7.335625092035659,0.1296009974653365,0.283000472278026,1.33901614428591,-0.3503553924434849,6349.841269841269,1.2400780035265893,1.5134891271120121,14 days 11:47:55.977653630
ULTA,true,78,79,false,108,59.25925925925925,1.4115983442862208,0.024635036496350366,4.08776152610065,3.971110165003667,0.5173357664233577,1.0346715328467153,2.114745242061194,1.1386741748670473,0,0,4384,4385 days 00:00:00,1000.0,14231.767734908803,1323.1767734908801,1129.1750915361035,100.0,2613.7072655691986,63.157082105411014,1383 days 00:00:00,108,0,0.0,169.41601593356495,-36.035363926949834,10.781312473191349,-5.6483125787585475,29 days 10:52:30,21 days 18:00:00,122.51636791582217,0.7453158387574997,0.3916743219525479,1.1671841954792521,0.7351245170695143,25.70221719864495,1.1743302211658622,0.5042881646655233,-0.02738185692454922,None,None,0.0008320357679516168,0.20967301352380743,13.2317677349088,0.16486667537635524,0.3385699024693466,1.4115983442862208,0.17180832574942936,6349.841269841269,0.9632396834800193,1.504081470646974,26 days 07:33:20
ULTA,true,13,15,false,223,50.45045045045045,1.234546552479545,0.05063868613138686,1.2196164858126397,1.0086918210826734,1.0682025547445255,2.1316149635036497,1.302797445953602,1.0431269954814488,0,0,4384,4385 days 00:00:00,1000.0,7844.338361499979,684.433836149998,1129.1750915361035,100.0,2760.2778940969597,42.703596434630064,1228 days 00:00:00,222,1,143.61249555822997,36.60526235816281,-17.92222658664414,6.422865883605168,-4.078237446485207,14 days 18:12:51.428571428,7 days 11:46:54.545454545,30.18344984658441,0.6618986436964327,0.4379703237077234,1.1518931875735963,1.5095109460455267,25.485388541466676,1.2750855113031652,0.4126932989690722,-0.02448041566202638,None,None,0.0006356511549651844,0.16018409105122647,6.844338361499962,0.12566441656280736,0.2912554441040655,1.234546552479545,-0.39386385576491056,6349.841269841269,1.384123748034338,1.474194508723154,11 days 03:47:01.621621620
